"subj","condition","nAlt","val1","val2","val3","upVal","leftVal","rightVal","rt","chosenPos","correctPos","conf","rt2","corr","targetPos","distractorPos","dudPos","chosenItem"
"sub01",0,2,100,90,0,90,0,100,0.760474999900907,"up","right",4,0.229922699742019,0,"right","up","left","distractor"
"sub01",0.95,3,100,90,86,86,90,100,0.674418399808928,"left","right",4,0.135059099877253,0,"right","left","up","distractor"
"sub01",0.85,3,100,90,76,90,100,76,0.601130799856037,"left","left",4,0.0729081998579204,1,"left","up","right","target"
"sub01",0.5,3,100,90,45,45,100,90,0.527501199860126,"left","left",4,0.73915069992654,1,"left","right","up","target"
"sub01",0,2,100,90,0,90,0,100,0.749608299694955,"up","right",4,0.208368999883533,0,"right","up","left","distractor"
"sub01",0.3,3,100,90,27,100,90,27,0.93678170000203,"left","up",4,0.0760091999545693,0,"up","left","right","distractor"
"sub01",0,2,100,90,0,90,100,0,0.638754099840298,"left","left",4,0.401940699666739,1,"left","up","right","target"
"sub01",0.7,3,100,90,63,63,100,90,0.851533799897879,"left","left",4,0.158892899751663,1,"left","right","up","target"
"sub01",0.3,3,100,90,27,100,90,27,1.26428029988892,"up","up",4,0.0724021997302771,1,"up","left","right","target"
"sub01",0.85,3,100,90,76,100,90,76,1.02085720002651,"up","up",4,0.28247859980911,1,"up","left","right","target"
"sub01",0.85,3,100,90,76,100,76,90,0.636554499855265,"up","up",4,0.113436699844897,1,"up","right","left","target"
"sub01",0.95,3,100,90,86,100,86,90,0.706162999849766,"up","up",1,0.212966399965808,1,"up","right","left","target"
"sub01",0.5,3,100,90,45,45,100,90,0.534974199719727,"left","left",4,0.154318699846044,1,"left","right","up","target"
"sub01",0.95,3,100,90,86,86,100,90,0.491073799785227,"left","left",1,0.520524099934846,1,"left","right","up","target"
"sub01",0.85,3,100,90,76,90,100,76,0.568254999816418,"left","left",4,0.127364499727264,1,"left","up","right","target"
"sub01",0.95,3,100,90,86,90,100,86,0.691325699910522,"left","left",4,0.0479448998812586,1,"left","up","right","target"
"sub01",0,2,100,90,0,100,90,0,0.797067399835214,"left","up",1,0.31930029974319,0,"up","left","right","distractor"
"sub01",0.85,3,100,90,76,76,100,90,0.556985899806023,"left","left",4,0.051912099821493,1,"left","right","up","target"
"sub01",0.3,3,100,90,27,27,90,100,0.597025499911979,"left","right",1,0.699969499837607,0,"right","left","up","distractor"
"sub01",0.5,3,100,90,45,100,45,90,0.633533299900591,"up","up",4,0.0627607998903841,1,"up","right","left","target"
"sub01",0.85,3,100,90,76,76,90,100,1.44286089972593,"right","right",1,1.22261669998989,1,"right","left","up","target"
"sub01",0,2,100,90,0,0,90,100,2.13142660004087,"right","right",2,1.1615946998354,1,"right","left","up","target"
"sub01",0.5,3,100,90,45,100,90,45,0.602074399823323,"up","up",4,0.0921809999272227,1,"up","left","right","target"
"sub01",0.5,3,100,90,45,90,100,45,0.559391299961135,"left","left",4,0.127985799917951,1,"left","up","right","target"
"sub01",0.95,3,100,90,86,86,90,100,1.41883609979413,"right","right",4,0.218034999910742,1,"right","left","up","target"
"sub01",0.5,3,100,90,45,45,90,100,0.619791699806228,"left","right",1,0.39739209972322,0,"right","left","up","distractor"
"sub01",0,2,100,90,0,0,90,100,0.940953199751675,"left","right",4,0.269185499753803,0,"right","left","up","distractor"
"sub01",0.5,3,100,90,45,100,90,45,0.755034499801695,"up","up",2,1.12581719993614,1,"up","left","right","target"
"sub01",0.7,3,100,90,63,100,63,90,0.660109499935061,"up","up",2,0.284808400087059,1,"up","right","left","target"
"sub01",0.3,3,100,90,27,27,90,100,1.04895569989458,"right","right",4,0.21770659997128,1,"right","left","up","target"
"sub01",0.3,3,100,90,27,100,27,90,0.556995299877599,"up","up",4,0.165853399783373,1,"up","right","left","target"
"sub01",0,2,100,90,0,100,90,0,0.79426969983615,"up","up",2,0.375421599950641,1,"up","left","right","target"
"sub01",0.95,3,100,90,86,90,86,100,1.83965749992058,"right","right",4,0.857002899749205,1,"right","up","left","target"
"sub01",0.95,3,100,90,86,90,100,86,0.781201799865812,"left","left",4,0.0796944000758231,1,"left","up","right","target"
"sub01",0.95,3,100,90,86,100,90,86,0.709333299892023,"up","up",2,0.324081799713895,1,"up","left","right","target"
"sub01",0.7,3,100,90,63,90,63,100,0.689172900049016,"up","right",2,0.429273899877444,0,"right","up","left","distractor"
"sub01",0,2,100,90,0,0,100,90,0.970211599720642,"left","left",4,0.113826599903405,1,"left","right","up","target"
"sub01",0.5,3,100,90,45,90,100,45,0.931981100002304,"left","left",4,0.135681599844247,1,"left","up","right","target"
"sub01",0,2,100,90,0,0,100,90,0.667504099896178,"left","left",4,0.305796299828216,1,"left","right","up","target"
"sub01",0.3,3,100,90,27,90,100,27,1.03022959991358,"up","left",4,0.109934499720111,0,"left","up","right","distractor"
"sub01",0.7,3,100,90,63,90,100,63,0.624984399881214,"left","left",4,0.0718119000084698,1,"left","up","right","target"
"sub01",0.7,3,100,90,63,100,90,63,0.486826999811456,"left","up",4,0.00349409971386194,0,"up","left","right","distractor"
"sub01",0.3,3,100,90,27,27,100,90,0.565876099746674,"right","left",4,0.129875499755144,0,"left","right","up","distractor"
"sub01",0,2,100,90,0,100,0,90,0.578684099949896,"up","up",4,0.093790200073272,1,"up","right","left","target"
"sub01",0,2,100,90,0,90,100,0,0.627648999681696,"left","left",4,0.138250999851152,1,"left","up","right","target"
"sub01",0.5,3,100,90,45,100,45,90,0.598764599999413,"up","up",2,0.309450399829075,1,"up","right","left","target"
"sub01",0.7,3,100,90,63,100,63,90,0.673913199920207,"up","up",2,0.272217099787667,1,"up","right","left","target"
"sub01",0.85,3,100,90,76,76,90,100,0.652453199960291,"left","right",4,0.244203799869865,0,"right","left","up","distractor"
"sub01",0.85,3,100,90,76,76,100,90,0.71703159972094,"left","left",4,0.180172499967739,1,"left","right","up","target"
"sub01",0.7,3,100,90,63,90,100,63,0.697111899964511,"left","left",4,0.0132169998250902,1,"left","up","right","target"
"sub01",0.85,3,100,90,76,76,100,90,1.54526489973068,"left","left",2,1.8125563999638,1,"left","right","up","target"
"sub01",0.5,3,100,90,45,90,45,100,0.64056139998138,"right","right",4,0.0774007998406887,1,"right","up","left","target"
"sub01",0.5,3,100,90,45,45,100,90,0.86328489985317,"left","left",4,0.0276132998988032,1,"left","right","up","target"
"sub01",0.3,3,100,90,27,27,100,90,0.538820899790153,"left","left",4,0.024021599907428,1,"left","right","up","target"
"sub01",0.3,3,100,90,27,27,90,100,0.641651599900797,"right","right",4,0.00770729989744723,1,"right","left","up","target"
"sub01",0.95,3,100,90,86,90,100,86,0.596813899930567,"left","left",4,0.274193599820137,1,"left","up","right","target"
"sub01",0.5,3,100,90,45,100,45,90,0.867333299713209,"up","up",3,0.248437799979001,1,"up","right","left","target"
"sub01",0,2,100,90,0,90,0,100,0.767967900028452,"right","right",3,0.535728699760512,1,"right","up","left","target"
"sub01",0.85,3,100,90,76,90,100,76,1.67425410007127,"left","left",4,2.16463129990734,1,"left","up","right","target"
"sub01",0.85,3,100,90,76,100,76,90,0.681861999910325,"up","up",4,0.12013449985534,1,"up","right","left","target"
"sub01",0.85,3,100,90,76,76,100,90,0.53512359992601,"left","left",4,0.0663877998013049,1,"left","right","up","target"
"sub01",0.5,3,100,90,45,90,100,45,0.619977899827063,"left","left",4,0.0520788999274373,1,"left","up","right","target"
"sub01",0.7,3,100,90,63,100,63,90,0.66804389981553,"up","up",4,0.141406799899414,1,"up","right","left","target"
"sub01",0.3,3,100,90,27,90,27,100,0.69281779974699,"up","right",4,0.0415028997231275,0,"right","up","left","distractor"
"sub01",0,2,100,90,0,0,90,100,1.87122829980217,"right","right",2,0.0352870000060648,1,"right","left","up","target"
"sub01",0.7,3,100,90,63,90,63,100,1.40820969990455,"up","right",2,0.0907153997104615,0,"right","up","left","distractor"
"sub01",0.3,3,100,90,27,27,100,90,0.701761399861425,"left","left",4,0.0385216998402029,1,"left","right","up","target"
"sub01",0.95,3,100,90,86,100,90,86,0.659041699953377,"up","up",4,0.092629199847579,1,"up","left","right","target"
"sub01",0.85,3,100,90,76,100,76,90,1.33730689971708,"up","up",1,0.456497800070792,1,"up","right","left","target"
"sub01",0.5,3,100,90,45,90,100,45,0.689234299818054,"left","left",4,0.217819199897349,1,"left","up","right","target"
"sub01",0.95,3,100,90,86,86,100,90,1.82042279979214,"left","left",2,0.31226129992865,1,"left","right","up","target"
"sub01",0.85,3,100,90,76,90,76,100,1.56693589990027,"left","right",1,0.709684399887919,0,"right","up","left","dud"
"sub01",0.7,3,100,90,63,63,90,100,0.780989099759609,"left","right",4,0.0581527997273952,0,"right","left","up","distractor"
"sub01",0.7,3,100,90,63,100,90,63,0.846347599755973,"up","up",1,0.393107800045982,1,"up","left","right","target"
"sub01",0.7,3,100,90,63,90,63,100,0.77299219998531,"up","right",4,0.324474199907854,0,"right","up","left","distractor"
"sub01",0.85,3,100,90,76,100,90,76,0.824919999809936,"up","up",4,0.208619399927557,1,"up","left","right","target"
"sub01",0.85,3,100,90,76,90,100,76,1.22273349994794,"left","left",4,0.0979050998575985,1,"left","up","right","target"
"sub01",0.85,3,100,90,76,76,90,100,0.910617899848148,"right","right",1,0.535587199730799,1,"right","left","up","target"
"sub01",0,2,100,90,0,90,0,100,1.16061709984206,"right","right",4,0.615992999868467,1,"right","up","left","target"
"sub01",0.95,3,100,90,86,100,90,86,0.895269399974495,"left","up",4,0.102696399902925,0,"up","left","right","distractor"
"sub01",0.7,3,100,90,63,100,63,90,0.709919499931857,"up","up",4,0.197584700072184,1,"up","right","left","target"
"sub01",0.3,3,100,90,27,100,90,27,0.949722199933603,"up","up",4,0.155518799787387,1,"up","left","right","target"
"sub01",0.95,3,100,90,86,86,100,90,0.898212400032207,"left","left",4,0.0750714996829629,1,"left","right","up","target"
"sub01",0.5,3,100,90,45,45,90,100,0.588146700058132,"left","right",4,0.0590136998798698,0,"right","left","up","distractor"
"sub01",0.3,3,100,90,27,90,100,27,0.707565799821168,"left","left",4,0.322948100045323,1,"left","up","right","target"
"sub01",0,2,100,90,0,100,90,0,0.959797000046819,"up","up",1,0.266484299907461,1,"up","left","right","target"
"sub01",0.5,3,100,90,45,90,45,100,0.704307899810374,"up","right",4,0.0193478998262435,0,"right","up","left","distractor"
"sub01",0.7,3,100,90,63,100,90,63,0.797865600092337,"left","up",4,0.133503999793902,0,"up","left","right","distractor"
"sub01",0.85,3,100,90,76,76,90,100,1.50438689999282,"left","right",1,0.625970599940047,0,"right","left","up","distractor"
"sub01",0.95,3,100,90,86,86,90,100,1.14289289992303,"up","right",2,0.575558099895716,0,"right","left","up","dud"
"sub01",0.95,3,100,90,86,100,86,90,0.882344999816269,"up","up",3,0.428364099934697,1,"up","right","left","target"
"sub01",0.95,3,100,90,86,90,100,86,0.835932099958882,"left","left",4,0.098942399956286,1,"left","up","right","target"
"sub01",0.95,3,100,90,86,100,86,90,0.678402499761432,"up","up",4,0.105538199655712,1,"up","right","left","target"
"sub01",0,2,100,90,0,90,100,0,0.946106899995357,"left","left",3,0.329437399748713,1,"left","up","right","target"
"sub01",0.3,3,100,90,27,100,90,27,0.825217699864879,"up","up",3,0.271233699982986,1,"up","left","right","target"
"sub01",0.95,3,100,90,86,90,86,100,0.762501699849963,"right","right",2,0.318784599890932,1,"right","up","left","target"
"sub01",0.3,3,100,90,27,90,100,27,1.12180530000478,"up","left",1,0.428840900072828,0,"left","up","right","distractor"
"sub01",0,2,100,90,0,100,0,90,0.590588999912143,"up","up",3,0.405778899788857,1,"up","right","left","target"
"sub01",0.3,3,100,90,27,27,90,100,1.00228039990179,"left","right",4,0.126588299870491,0,"right","left","up","distractor"
"sub01",0.5,3,100,90,45,45,100,90,1.73301529977471,"left","left",3,0.411333000054583,1,"left","right","up","target"
"sub01",0.7,3,100,90,63,90,100,63,0.66175949992612,"left","left",2,0.372681699693203,1,"left","up","right","target"
"sub01",0.85,3,100,90,76,90,76,100,1.36749009997584,"right","right",4,0.434137899894267,1,"right","up","left","target"
"sub01",0.7,3,100,90,63,63,90,100,0.75352709973231,"left","right",2,0.113920299801975,0,"right","left","up","distractor"
"sub01",0.3,3,100,90,27,100,27,90,0.923822900047526,"up","up",4,0.393265599850565,1,"up","right","left","target"
"sub01",0,2,100,90,0,90,100,0,0.726874300045893,"left","left",4,0.171917899977416,1,"left","up","right","target"
"sub01",0.95,3,100,90,86,90,86,100,0.687087099999189,"right","right",4,0.187977199908346,1,"right","up","left","target"
"sub01",0,2,100,90,0,0,90,100,2.08710739994422,"left","right",4,0.985387299908325,0,"right","left","up","distractor"
"sub01",0.95,3,100,90,86,86,90,100,1.16455869982019,"right","right",3,0.391444199718535,1,"right","left","up","target"
"sub01",0.5,3,100,90,45,100,90,45,0.634999499889091,"up","up",2,0.337609599810094,1,"up","left","right","target"
"sub01",0,2,100,90,0,100,90,0,0.822297399863601,"up","up",3,0.0469633999746293,1,"up","left","right","target"
"sub01",0,2,100,90,0,0,100,90,0.756244000047445,"left","left",3,0.155238399747759,1,"left","right","up","target"
"sub01",0.7,3,100,90,63,63,100,90,0.847184299957007,"left","left",4,0.0532561999280006,1,"left","right","up","target"
"sub01",0.3,3,100,90,27,100,27,90,0.528265999862924,"up","up",3,0.432990699773654,1,"up","right","left","target"
"sub01",0.5,3,100,90,45,45,90,100,0.663342399755493,"left","right",4,0.12996989977546,0,"right","left","up","distractor"
"sub01",0.5,3,100,90,45,100,45,90,1.13092489982955,"up","up",3,0.596968699945137,1,"up","right","left","target"
"sub01",0,2,100,90,0,100,0,90,NA,NA,"up",NA,NA,0,"up","right","left",NA
"sub01",0.3,3,100,90,27,90,27,100,0.953923499910161,"right","right",3,0.279249199898914,1,"right","up","left","target"
"sub01",0.7,3,100,90,63,90,100,63,0.737511599902064,"left","left",3,0.254539999878034,1,"left","up","right","target"
"sub01",0.5,3,100,90,45,100,90,45,0.865580399753526,"left","up",3,0.35276549984701,0,"up","left","right","distractor"
"sub01",0.85,3,100,90,76,100,90,76,0.627374599920586,"up","up",2,0.397452800069004,1,"up","left","right","target"
"sub01",0,2,100,90,0,0,100,90,1.12254310003482,"left","left",4,0.548428199952468,1,"left","right","up","target"
"sub01",0.7,3,100,90,63,63,100,90,0.687690299935639,"left","left",3,0.513778099790215,1,"left","right","up","target"
"sub01",0.7,3,100,90,63,90,63,100,0.815829099854454,"up","right",2,0.58357369992882,0,"right","up","left","distractor"
"sub01",0.95,3,100,90,86,86,90,100,0.576085499720648,"right","right",4,0.135986999841407,1,"right","left","up","target"
"sub01",0.95,3,100,90,86,86,90,100,0.986401699949056,"right","right",4,0.315230899956077,1,"right","left","up","target"
"sub01",0,2,100,90,0,100,90,0,1.11902429978363,"left","up",3,0.392345599830151,0,"up","left","right","distractor"
"sub01",0.85,3,100,90,76,76,100,90,0.896438200026751,"left","left",4,0.8035694998689,1,"left","right","up","target"
"sub01",0,2,100,90,0,0,100,90,0.609719299711287,"left","left",3,0.386567699955776,1,"left","right","up","target"
"sub01",0.3,3,100,90,27,90,100,27,1.03072679974139,"up","left",2,0.239944600034505,0,"left","up","right","distractor"
"sub01",0,2,100,90,0,100,0,90,0.819853999884799,"right","up",2,0.349495499860495,0,"up","right","left","distractor"
"sub01",0.85,3,100,90,76,100,90,76,0.611011599889025,"left","up",4,0.271251999773085,0,"up","left","right","distractor"
"sub01",0.3,3,100,90,27,100,90,27,0.812108499929309,"up","up",2,0.297843599924818,1,"up","left","right","target"
"sub01",0.95,3,100,90,86,86,100,90,0.761542899999768,"left","left",3,0.563763199839741,1,"left","right","up","target"
"sub01",0.5,3,100,90,45,45,100,90,0.845154899870977,"left","left",4,0.205524399876595,1,"left","right","up","target"
"sub01",0.95,3,100,90,86,90,86,100,0.545370699837804,"left","right",4,0.272514800075442,0,"right","up","left","dud"
"sub01",0.95,3,100,90,86,90,86,100,0.748513299738988,"left","right",3,0.439312000060454,0,"right","up","left","dud"
"sub01",0.7,3,100,90,63,100,63,90,0.648893499979749,"right","up",4,0.204953299835324,0,"up","right","left","distractor"
"sub01",0.3,3,100,90,27,90,27,100,0.683776599820703,"up","right",3,0.546933499863371,0,"right","up","left","distractor"
"sub01",0.5,3,100,90,45,45,100,90,0.670163699891418,"left","left",4,0.132955599809065,1,"left","right","up","target"
"sub01",0.7,3,100,90,63,63,100,90,0.495480999816209,"left","left",4,0.13918329984881,1,"left","right","up","target"
"sub01",0.5,3,100,90,45,100,90,45,0.456772899953648,"left","up",3,0.374830899992958,0,"up","left","right","distractor"
"sub01",0.85,3,100,90,76,90,100,76,0.603627400007099,"left","left",4,0.305005599977449,1,"left","up","right","target"
"sub01",0.7,3,100,90,63,90,100,63,0.574433699715883,"left","left",4,0.633888199925423,1,"left","up","right","target"
"sub01",0.7,3,100,90,63,100,63,90,1.12646319973283,"right","up",4,0.762697499711066,0,"up","right","left","distractor"
"sub01",0,2,100,90,0,0,90,100,0.656809299951419,"left","right",2,0.236974400002509,0,"right","left","up","distractor"
"sub01",0.3,3,100,90,27,27,90,100,0.555276799714193,"left","right",4,0.29737939988263,0,"right","left","up","distractor"
"sub01",0.7,3,100,90,63,90,100,63,0.526362699922174,"left","left",2,0.775383799802512,1,"left","up","right","target"
"sub01",0,2,100,90,0,90,0,100,1.13291739998385,"up","right",3,0.534466999815777,0,"right","up","left","distractor"
