"trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","event","participant","Condition","UVal","LVal","RVal","item"
19,344.25454250013,344.371214500046,-11.0261569023132,-8.33758115768433,0.0838537937164307,0.367153912138939,-0.0937514305114746,-0.282645702362061,0.116671999916434,"fixation","sub10",0.85,76,100,90,"left"
19,344.446214299998,344.562881199992,12.5472798347473,-8.18071556091309,0.036243301820755,0.0312134669065475,0.18361496925354,0.0677831172943115,0.116666899994016,"fixation","sub10",0.85,76,100,90,"right"
19,344.621197000146,344.754549000063,1.86383056640625,9.87247276306152,0.0540082920312881,0.152622501182556,-0.105637669563293,0.238872528076172,0.133351999917068,"fixation","sub10",0.85,76,100,90,"up"
20,346.95448049996,347.071212099981,0.043296106159687,-0.768762871623039,0.0345451095297933,0.0420832452088594,0.0345372408628464,-0.0732000172138214,0.116731600021012,"fixation","sub10",0.5,90,100,45,"noFix"
20,347.1045438,347.379539000103,-2.16472935676575,4.80069851875305,0.146758543288708,0.122727689123154,-0.100876539945602,-0.133765697479248,0.274995200103149,"fixation","sub10",0.5,90,100,45,"up"
20,347.421212899964,347.57119180006,-9.94976782798767,-5.7967768907547,0.0268722098350525,0.0563394885778427,0.0646805763244629,-0.141592741012573,0.149978900095448,"fixation","sub10",0.5,90,100,45,"left"
20,347.64621590008,347.737877700012,11.5617933273315,-6.37571406364441,0.045612979888916,0.0298170465946197,0.0636670589447021,0.139514803886414,0.0916617999318987,"fixation","sub10",0.5,90,100,45,"right"
20,347.804540200043,348.062838100013,0.471314057707787,8.79458999633789,0.107793657317385,0.0896854966163635,0.0680053159594536,0.142715215682983,0.258297899970785,"fixation","sub10",0.5,90,100,45,"up"
21,349.854482299997,350.11282540008,0.117082424461842,-2.1653841137886,0.0745075557500124,0.0614701534867287,0.05563292093575,-0.0532114803791046,0.258343100082129,"fixation","sub10",0.3,27,100,90,"noFix"
21,350.179485100089,350.312830400071,-1.27434226870537,5.81843268871307,0.0271504864811897,0.0853686296224594,-0.0465865433216095,-0.0769697427749634,0.133345299982466,"fixation","sub10",0.3,27,100,90,"up"
21,350.387820000062,350.487818500027,-9.79252934455872,-7.62839293479919,0.0401877782821655,0.0841068849563599,-0.0887546539306641,-0.11837112903595,0.0999984999652952,"fixation","sub10",0.3,27,100,90,"left"
21,350.546132900054,350.787812500028,11.7776832580566,-7.22757935523987,0.0447999773025513,0.0557058767795563,0.0720119476318359,0.0717766284942627,0.241679599974304,"fixation","sub10",0.3,27,100,90,"right"
21,350.862811599975,351.012814400019,-10.5921087265015,-6.31316733360291,0.0394900099754333,0.10350229883194,-0.126778602600098,0.0567708015441895,0.150002800044604,"fixation","sub10",0.3,27,100,90,"left"
22,352.587718600058,352.862823600066,0.26496484875679,-1.4857696890831,0.041198745893687,0.0402931151390076,-0.055410910397768,0.0733274221420288,0.275105000007898,"fixation","sub10",0.95,86,100,90,"noFix"
22,352.904462800012,353.054488499998,-1.20290780067444,2.22825822234154,0.0532301292568445,0.0945289153397083,0.0845375508069992,0.136820882558823,0.150025699986145,"fixation","sub10",0.95,86,100,90,"noFix"
22,353.104481900111,353.221124600037,-6.99032413959503,-4.75393187999725,0.0339725502490997,0.0412908107042313,-0.0598510503768921,0.10762345790863,0.11664269992616,"fixation","sub10",0.95,86,100,90,"left"
22,353.287759399973,353.412802400184,11.9057197570801,-6.31715226173401,0.0499671389579773,0.04988972697258,0.127176523208618,-0.0582106113433838,0.125043000211008,"fixation","sub10",0.95,86,100,90,"right"
22,353.48777170002,353.762805199949,1.42211389541626,8.29190492630005,0.0710759557843208,0.0901361828327179,-0.0684105157852173,0.126463174819946,0.275033499929123,"fixation","sub10",0.95,86,100,90,"up"
22,353.837800899986,353.871096000075,-11.5148549079895,-6.61704921722412,0.0475684278488159,0.0455663206100464,-0.0338149070739746,-0.0348814725875854,0.0332951000891626,"too short","sub10",0.95,86,100,90,"left"
23,355.412706899922,355.829440200119,0.104431830346584,-1.02620106935501,0.0601841402515769,0.1181268014431,0.0543651841580868,0.111375227570534,0.416733300196938,"fixation","sub10",0.5,45,100,90,"noFix"
23,355.879448299995,356.021103100036,-10.4197874069214,-6.97685122489929,0.0414002125740051,0.0475327264308929,-0.0972154140472412,0.0686321258544922,0.141654800041579,"fixation","sub10",0.5,45,100,90,"left"
23,356.087781700073,356.221108500031,12.6794092655182,-6.10158288478851,0.0424613576889038,0.0635181246757507,0.0776667594909668,0.067913293838501,0.133326799958013,"fixation","sub10",0.5,45,100,90,"right"
23,356.279451100039,356.479437100119,1.50851038098335,8.17026448249817,0.0546318738520145,0.0691653113365173,-0.0494726002216339,0.068561315536499,0.199986000079662,"fixation","sub10",0.5,45,100,90,"up"
24,357.721062300028,357.779403000022,-0.82480001449585,-1.01110614836216,0.0182378130733967,0.036622607293725,-0.0716338083148003,0.0561320632696152,0.0583406999940053,"fixation","sub10",0.95,90,100,86,"noFix"
24,357.796069200034,358.13775250013,0.123615592718124,-1.81337529420853,0.0468823022693396,0.195555842220783,0.053132638335228,0.07923324406147,0.34168330009561,"fixation","sub10",0.95,90,100,86,"noFix"
24,358.196088499972,358.312753600185,-10.3968827724457,-6.58116102218628,0.0391149683475494,0.0304361657381058,0.073214054107666,0.0512747764587402,0.11666510021314,"fixation","sub10",0.95,90,100,86,"left"
